,weather-dhi,weather-gni,weather-ghi,weather-rhu,weather-oat,weather-wdi,weather-wsp,irn0_power-pv,dataValid,temp_air_0,temp_air_1,temp_air_2,temp_air_3,temp_air_4,temp_air_5,temp_air_6,temp_air_7,temp_air_8,temp_air_9,temp_air_10,temp_air_11,temp_air_12,temp_air_13,temp_air_14,temp_air_15,temp_air_16,ghi_0,ghi_1,ghi_2,ghi_3,ghi_4,ghi_5,ghi_6,ghi_7,ghi_8,ghi_9,ghi_10,ghi_11,ghi_12,ghi_13,ghi_14,ghi_15,ghi_16,dni_0,dni_1,dni_2,dni_3,dni_4,dni_5,dni_6,dni_7,dni_8,dni_9,dni_10,dni_11,dni_12,dni_13,dni_14,dni_15,dni_16,dhi_0,dhi_1,dhi_2,dhi_3,dhi_4,dhi_5,dhi_6,dhi_7,dhi_8,dhi_9,dhi_10,dhi_11,dhi_12,dhi_13,dhi_14,dhi_15,dhi_16
2023-01-05 05:00:00,0,0,0,50,20,0,0,23.98,True,11.8739743311,12.201158135,12.6338048147,12.76238736,11.8368809057,9.1377869466,7.806201941,7.1237668748,6.7229059921,6.5846077881,6.0765747934,5.5530387259000005,5.2114013803,5.0671058562,5.2397087318,5.2751229075,5.097932082,475.9221500178,418.1961706041,173.3677624788,82.5693926587,25.2147797896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0748674026,613.5730115217,36.5198020478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1357807274,123.0462499432,158.5543194779,82.5693926587,25.2147797896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 06:00:00,0,0,0,50,20,0,0,116.85,True,11.4896228563,11.8062159705,12.2248582078,12.3492786344,11.4537301167,8.8420037664,7.5535211498,6.8931759851,6.5052906629,6.3714690661,5.8798807112,5.3732911061,5.0427123003,4.903087512,5.0701033644,5.1043712103,4.9329159165,460.5169137291,404.6594801539,167.7559804978,79.8966845192,24.3985966374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.6984094566,593.712122041,35.3376839645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1210466811,119.0633368665,153.4220373262,79.8966845192,24.3985966374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 07:00:00,0,0,0,50,20,0,0,92.71,True,11.6870055258,12.0090374603,12.4348716415,12.5614295129,11.6504961772,8.9939024257,7.6832846927,7.0115953183,6.6170464318,6.4809258854,5.9808924298,5.4656000144,5.1293421251,4.987318693,5.1572037461,5.1920602867,5.0176595259,468.4282315265,411.6112112452,170.6378960899,81.2692466192,24.8177453072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.2168740859,603.9116285903,35.9447575371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6692552687,121.1087511995,156.0577070665,81.2692466192,24.8177453072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 08:00:00,0,0,0,50,20,0,0,76.7,True,11.9008041888,12.2287272814,12.6623515486,12.7912246328,11.8636269489,9.1584342477,7.8238404571,7.1398633936,6.7380967451,6.5994860492,6.0903051277,5.5655861035,5.2231768107,5.0785552433,5.251548124,5.2870423199,5.1094511226,476.9975206734,419.1411064305,173.7594958839,82.755962462,25.2717538856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.7764789242,614.9594114016,36.6023204249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3462258298,123.3242792941,158.9125811442,82.755962462,25.2717538856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 09:00:00,0,0,0,50,20,0,0,30.02,True,12.4605234271,12.8038694155,13.2578879217,13.3928221714,12.4215976653,9.5891742011,8.1918117262,7.4756658181,7.0550032598,6.9098734185,6.3767446735,5.827347037,5.4688335326,5.3174101163,5.4985392071,5.5357027678,5.3497590922,499.4316927422,438.8541726316,181.9317614834,86.6481451698,26.4603363218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.2751653278,643.8822142523,38.3238026527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7364903521,129.1244731778,166.3865658816,86.6481451698,26.4603363218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 10:00:00,0,0,0,50,20,0,0,38.88,True,12.4440753612,12.7869681281,13.2403873235,13.3751434581,12.4052009819,9.5765163565,8.1809984197,7.4657978342,7.0456905564,6.9007522885,6.368327281,5.8196548571,5.4616145956,5.3103910602,5.4912810581,5.5283955624,5.342697335,498.7724358944,438.274878961,181.6916090034,86.5337684014,26.4254083062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.231991012,643.0322806877,38.273214695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6074768124,128.95402706,166.1669332781,86.5337684014,26.4254083062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 11:00:00,0,0,0,50,20,0,0,16.47,True,12.2799133734,12.6182827059,13.0657204045,13.1986988389,12.2415518241,9.4501831484,8.0730748558,7.3673091818,6.9527439506,6.8097177054,6.2843164377,5.7428820892,5.3895650874,5.2403364899,5.4188401906,5.4554650812,5.272216581,492.1926401131,432.4931657144,179.2947370105,85.392216697,26.0768048599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.8204587154,634.5494119819,37.7683152289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.319840973,127.2528681703,163.9748624901,85.392216697,26.0768048599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 12:00:00,0,0,0,50,20,0,0,10.47,True,12.4824138829,12.8263630563,13.2811791752,13.4163504753,12.4434197369,9.6060203148,8.206202975,7.4887989528,7.0673973809,6.9220125778,6.3879472405,5.8375844306,5.4784410952,5.3267516605,5.5081989561,5.5454278053,5.3591574666,500.3090866544,439.6251448887,182.2513764023,86.8003672978,26.5068214334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.6635085769,645.0133766178,38.3911293194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9081923143,129.3513170653,166.67887124,86.8003672978,26.5068214334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 13:00:00,0,0,0,50,20,0,0,66.2,True,12.5134687541,12.8582736351,13.3142212865,13.4497288779,12.474377595,9.6299190355,8.2266191044,7.5074302599,7.0849802874,6.9392337828,6.4038397498,5.8521076979,5.4920708534,5.3400040321,5.5219027486,5.559224219,5.3724904603,501.5538005691,440.7188838387,182.7047977577,87.0163170534,26.572767486300002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.6330802101,646.6180988714,38.4866422216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1517771154,129.6731288982,167.0935499174,87.0163170534,26.572767486300002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 14:00:00,0,0,0,50,20,0,0,127.06,True,12.3639908226,12.7046768841,13.155178075,13.289066979,12.3253666216,9.514886153199999,8.1283491497,7.4177512773,7.0003476233,6.8563421137,6.3273435569,5.7822021448,5.4264660713,5.2762157435,5.4559416137,5.4928172656,5.3083141094,495.5625581635,435.45433662,180.522322556,85.9768755256,26.2553461225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.1528446716,638.8940107083,38.0269052948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9793184707,128.1241362521,165.0975567441,85.9768755256,26.2553461225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 15:00:00,0,0,0,50,20,0,0,147.22,True,12.5503746259,12.8961964372,13.3534888113,13.4893960541,12.5111681756,9.6583204775,8.2508818053,7.529571863,7.1058759622,6.9596996087,6.4227265424,5.8693672716,5.5082685734,5.3557532626,5.5381884515,5.5756199939,5.3883355028,503.033029122,442.0186924654,183.2436475347,87.2729535709,26.6511383337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.9737358116,648.5251643818,38.6001505631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4412553549,130.0555728047,167.5863575679,87.2729535709,26.6511383337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 16:00:00,0,0,0,50,20,0,0,77.49,True,11.9176110125,12.245997212,12.680233862,12.8092889462,11.8803812693,9.1713681795,7.8348896186,7.1499466134,6.7476125729,6.6088061251,6.0989061166,5.5734460617,5.2305532039,5.0857273958,5.2589645844,5.2945089068,5.1166669076,477.6711569329,419.7330353922,174.004886461,82.8728339647,25.3074437352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.8424064857,615.8278833322,36.6540117842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4780533544,123.4984431055,159.1370042745,82.8728339647,25.3074437352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 17:00:00,0,0,0,50,20,0,0,81.55,True,11.6734613262,11.9951200543,12.4204607315,12.5468719336,11.6369942887,8.9834792929,7.6743804493,7.0034695031,6.6093778637,6.4734150689,5.9739611076,5.4592658702,5.1233976739,4.9815388343,5.1512270058,5.1860431507,5.0118445049,467.8853648797,411.1341904702,170.4401419491,81.1750627925,24.7889837483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.357869671,603.2117487396,35.9031007609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5630187571,120.9683969313,155.8768500676,81.1750627925,24.7889837483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 18:00:00,0,0,0,50,20,0,0,93.13,True,12.5942387231,12.9412691964,13.4001598269,13.5365420713,12.5548952444,9.6920767215,8.2797189908,7.5558880393,7.1307113032,6.9840240571,6.4451742468,5.8898809617,5.5275202081,5.3744718498,5.5575446575,5.5951070247,5.4071679662,504.7911511138,443.5635667362,183.8840919348,87.5779762833,26.7442852042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.7556981259,650.7917876208,38.7350597434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7853117606,130.5101226046,168.1720790687,87.5779762833,26.7442852042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 19:00:00,0,0,0,50,20,0,0,94.07,True,11.6886419135,12.0107189382,12.4366127437,12.5631883355,11.652127453,8.9951617312,7.6843604886,7.0125770658,6.6179729355,6.4818333298,5.9817298606,5.4663652952,5.1300603238,4.9880170059,5.1579258459,5.192787267,5.0183620871,468.4938197723,411.6688441022,170.6617884165,81.2806257526,24.8212202309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.3206575713,603.9961869105,35.9497904396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6820905874,121.1257085689,156.0795579084,81.2806257526,24.8212202309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 20:00:00,0,0,0,50,20,0,0,39.01,True,12.1046687003,12.4382092184,12.8792616054,13.0103423259,12.0668546026,9.3153211013,7.9578653001,7.2621714948000005,6.8535224575,6.7125373168,6.1946339663,5.6609263405,5.312651469,5.1655524888,5.3415087919,5.3776110145,5.1969776242,485.1686379342,426.321125154,176.7360505923,84.1735980765,25.7046669626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.7060369359,625.4938591574,37.2293296634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9452759801,125.4368629105,161.6348035426,84.1735980765,25.7046669626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 21:00:00,0,0,0,50,20,0,0,135.6,True,12.6032432991,12.9505218909,13.4097406171,13.5462203715,12.5638716909,9.6990063219,8.2856387896,7.5612903165,7.1358095893,6.9890174653,6.4497823906,5.8940920842,5.5314722513,5.3783144672,5.5615181675,5.5991073909,5.4110339606,505.1520645786,443.8807039589,184.0155646134,87.6405924183,26.7634067213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.3267891323,651.2570880096,38.7627543743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8559408694,130.6034341859,168.292318038,87.6405924183,26.7634067213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 22:00:00,0,0,0,50,20,0,0,132.0,True,12.0486249688,12.3806212187,12.8196315654,12.9501053918,12.0109859476,9.2721918454,7.9210209653,7.2285481715,6.8217911493,6.6814587596,6.1659532638,5.6347166652,5.288054281,5.1416363583,5.3167779965,5.3527130685,5.1729159976,482.9223425967,424.3472895001,175.9177755939,83.7838804688,25.5856562331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.1516140889,622.5978683007,37.0569605878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5056862909,124.8560994022,160.8864462145,83.7838804688,25.5856562331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 23:00:00,0,0,0,50,20,0,0,73.18,True,12.4853607331,12.8293911061,13.284314598,13.4195178094,12.4463573814,9.6082881055,8.2081402967,7.4905669096,7.0690658532,6.9236467275999996,6.389455308,5.8389625685,5.4797344464,5.3280092009,5.5094993326,5.5467369707,5.3604226573,500.4271997012,439.7289316611,182.2944023355,86.820859142,26.5130791679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.8504046209,645.1656514758,38.4001927032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9313064956,129.3818543443,166.7182208138,86.820859142,26.5130791679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 00:00:00,0,0,0,50,20,0,0,54.69,True,12.163495585,12.4986570602,12.9418528961,13.0735706493,12.1254977163,9.3605921726,7.9965393386,7.2974645652,6.8868295545,6.7451592471,6.2247389636,5.6884375983,5.3384701628,5.1906563036,5.367467728,5.403745402,5.2222341604,487.5264851588,428.3929822427,177.5949614406,84.5826692099,25.8295878106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.4369737834,628.5336660298,37.4102586534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4066958617,126.0464673572,162.4203245823,84.5826692099,25.8295878106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 01:00:00,0,0,0,50,20,0,0,136.48,True,11.640681425,11.9614369127,12.3855832034,12.511639434,11.6043167895,8.9582530506,7.6528302488,6.9838032677,6.5908182654,6.4552372637,5.9571858042,5.4439358673000005,5.1090108126,4.9675503225,5.1367619977,5.1714803765,4.9977708927,466.5715098372,409.9796967206,169.961534032,80.9471175016,24.7193745368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.2788926537,601.5178876846,35.8022823265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3059033547,120.6287091569,155.4391368993,80.9471175016,24.7193745368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 02:00:00,0,0,0,50,20,0,0,91.76,True,11.994914981099999,12.325431268300001,12.7624846083,12.8923768125,11.957443745900001,9.2308585553,7.885710883,7.196324973,6.7913811797,6.6516743594,6.138466868,5.6095983996,5.2644813561,5.1187161308,5.293077028,5.3288519097,5.1498563327,480.7695863145,422.4556472778,175.1335747749,83.4103912778,25.4716012861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.7452026585,619.8224707801,36.8917692151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0844017656,124.299519744,160.1692515907,83.4103912778,25.4716012861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 03:00:00,0,0,0,50,20,0,0,102.37,True,12.1455829281,12.4802508254,12.9227939859,13.0543177641,12.1076410173,9.346807231,7.984763179,7.2867179028999995,6.8766876168,6.7352259412,6.2155720582,5.6800604808,5.3306084274,5.1830122473,5.3595632891000005,5.3957875386,5.2145436008,486.8085258699,427.7621063205,177.3334249782,84.4581079504,25.7915496874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.3009117273,627.6080515295,37.3551661743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.2661945236,125.8608441453,162.1811351551,84.4581079504,25.7915496874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 04:00:00,0,0,0,50,20,0,0,135.72,True,12.2327678636,12.5698381157,13.0155579946,13.1480258931,12.1945535935,9.4139016464,8.0420804002,7.3390243286,6.926050712,6.7835735786,6.2601894514,5.7208337982,5.3688732645,5.2202175911,5.3980359736,5.4345202524000005,5.2519752869,490.3029954384,430.8327215289,178.6063818476,85.064375656,25.9766898004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.830381635,632.1132257827,37.6233136789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9500461818,126.7643141265,163.3453239712,85.064375656,25.9766898004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 05:00:00,0,0,0,50,20,0,0,34.1,True,12.2985602563,12.637443398,13.0855605248,13.2187408851,12.2601404555,9.4645331241,8.0853337111,7.3784963414,6.9633015985,6.8200581699,6.2938590875,5.7516025782,5.3977490694,5.2482938702,5.4270686264,5.4637491313,5.2802223708,492.9400280012,433.1499007556,179.5669936514,85.5218836268,26.1164021365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0030870817,635.5129667089,37.8256659064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4661013529,127.446099935,164.2238561081,85.5218836268,26.1164021365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 06:00:00,0,0,0,50,20,0,0,122.53,True,11.9263777476,12.2550055118,12.6895615914,12.81871161,11.8891206177,9.178114746,7.8406530557,7.1552061984,6.7525761962,6.6136676407,6.1033925438,5.5775459543,5.2344008605,5.0894685168,5.2628331407,5.2984036099,5.1204307881,478.0225374627,420.0417959574,174.1328865052,82.9337961976,25.3260601889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.3984130634,616.2808935773,36.680974907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5468169116,123.589290015,159.2540673294,82.9337961976,25.3260601889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 07:00:00,0,0,0,50,20,0,0,13.68,True,11.6233229753,11.9436001562,12.3671139648,12.4929822218,11.5870125663,8.9448946072,7.6414184367,6.973389101,6.5809901133,6.4456112884,5.9483025176,5.4358179331,5.1013923147,4.9601427689,5.1291021176000005,5.1637687246,4.9903182745,465.8757637907,409.3683397321,169.7080893555,80.826410095,24.682513291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.1779796961,600.6209111581,35.7488943766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1697490462,120.448829019,155.2073478537,80.826410095,24.682513291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 08:00:00,0,0,0,50,20,0,0,101.16,True,11.8955525236,12.2233309081,12.6567638228,12.785580037,11.8583916895,9.1543927536,7.8203879013,7.1367126677,6.7351233134,6.5965737846,6.0876175578,5.563130085,5.2208718928,5.0763141451,5.2492306863,5.2847092191,5.1071963904,476.787028068,418.9561450844,173.6828181499,82.7194433662,25.2606017997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.4434061918,614.688038065,36.5861683121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3050333929,123.2698579445,158.8424551545,82.7194433662,25.2606017997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 09:00:00,0,0,0,50,20,0,0,136.46,True,11.8202834117,12.1459877783,12.5766781461,12.7046792756,11.783357712699999,9.0964683309,7.7709043946000005,7.0915551162,6.6925068187,6.5548339621,6.049098156,5.5279293778,5.1878368244,5.0441937659,5.2160161776,5.25127022,5.0748806038,473.7701580124,416.3051999573,172.5838400687,82.1960360648,25.1007653347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.6696653247,610.7985993295,36.3546693217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7146457676,122.4898678833,157.8373794743,82.1960360648,25.1007653347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 10:00:00,0,0,0,50,20,0,0,19.31,True,11.8278587751,12.1537718786,12.5847382665,12.7128214292,11.7909094113,9.1022980602,7.7758845988,7.0960999402,6.6967959013,6.5590348131,6.0529748918,5.5314721079,5.1911615966,5.0474264803,5.2193590093,5.2546356453,5.0781329848,474.0737870371,416.5720009361,172.6944453109,82.2487137226,25.1168518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.1501123633,611.190046912,36.3779682412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7740645744,122.5683689845,157.9385340295,82.2487137226,25.1168518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 11:00:00,0,0,0,50,20,0,0,83.98,True,11.9732116527,12.3031299112,12.7393924567,12.8690496369,11.9358082171,9.2141564482,7.8714426558,7.183304105,6.7790930079,6.63963897,6.1273600646,5.5994485188,5.2549559224,5.1094544414,5.2834998539,5.3192100054,5.1405382989,479.8996926767,421.6912655651,174.8166920378,83.2594703986,25.4255135456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.36872746,618.7009779917,36.8250180805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9141675726,124.0746149986,159.8794449621,83.2594703986,25.4255135456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 12:00:00,0,0,0,50,20,0,0,17.89,True,11.6758189219,11.9975426129,12.4229691928,12.5494059252,11.6393445194,8.9852936145,7.6759303827,7.0048839379,6.6107127069,6.4747224528,5.9751676208,5.4603684346,5.1244324056,4.9825449159,5.152267358,5.1870905344,5.0128567071,467.9798599499,411.217223959,170.4745643833,81.1914570716,24.7939901813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.5073938367,603.3335745987,35.9103518235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5815110087,120.9928279523,155.90833127,81.1914570716,24.7939901813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 13:00:00,0,0,0,50,20,0,0,9.54,True,11.8179969661,12.1436383305,12.5742453881,12.7022217578,11.7810784099,9.094708764,7.769401237,7.0901833679,6.6912122599,6.5535660339,6.0479280543,5.5268600879,5.18683332,5.0432180469,5.2150072224,5.2502544454,5.073898949,473.678514723,416.2246723486,172.5504564743,82.1801365511,25.0959099915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.5246536711,610.6804500712,36.3476370901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6967115964,122.4661741698,157.8068483478,82.1801365511,25.0959099915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 14:00:00,0,0,0,50,20,0,0,12.1,True,12.4462535909,12.7892063783,13.2427049408,13.3774846633,12.407372407,9.5781926443,8.182430434,7.4671046587,7.0469238447,6.9019602066,6.3694420026,5.8206735383,5.4625706048,5.3113205991,5.4922422602,5.5293632611,5.3436325288,498.8597417735,438.3515952565,181.7234125766,86.5489154026,26.4300338495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.3701393694,643.1448380274,38.2799140962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6245621722,128.9765993673,166.1960193886,86.5489154026,26.4300338495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
